Date-Time,SPYA192443000.U,SPYA192445000.U,SPYA192446000.U,SPYK032343000.U,SPYK032343500.U,SPYK032343600.U,SPYK032344000.U,SPYK102343500.U,SPYK102344000.U,SPYK172342500.U,SPYK172343200.U,SPYK172343800.U,SPYK172344200.U,SPYK172345200.U,SPYK172345500.U,SPYK172346000.U,SPYL152343000.U,SPYL152343500.U,SPYL152344500.U,SPYL152345000.U,SPYL152345500.U,SPYL152346000.U,SPYL292345000.U,SPYW032340000.U,SPYW032340500.U,SPYW032341500.U,SPYW032342000.U,SPYW032342200.U,SPYW032342500.U,SPYW102340000.U,SPYW102342000.U,SPYW172339000.U,SPYW172340700.U,SPYW172340800.U,SPYW172341200.U,SPYW172341700.U,SPYW172341800.U,SPYW172342300.U,SPYW172342400.U,SPYW172343500.U,SPYX152339000.U,SPYX152341500.U,SPYX152342500.U
2023-10-02T09:00:00.000000000-04,0.006353240152477735,0.011054421768707634,0.0016207455429497752,0.0006644518272425071,0.0,-0.009814612868047967,-0.0031796502384738856,-0.0008438818565401629,-0.0025706940874036244,0.005193767479025224,0.004194128220491367,0.00273972602739736,0.007672634271099765,0.0,-0.009803921568627416,-0.00909090909090915,-0.00392772977219169,0.005572441742654588,0.0037488284910967007,0.004054054054053902,0.0020161290322582293,-0.006134969325153228,0.00810185185185186,-0.053097345132743334,-0.044742729306487705,-0.02675159235668778,-0.03554274735830942,-0.031869078380706184,-0.0293040293040292,-0.04245283018867918,-0.016435986159169524,-0.012048192771084265,-0.019830028328612026,-0.028378378378378533,-0.027027027027026862,-0.02513464991023351,-0.02487135506003424,-0.017796030116358663,-0.017658600392413293,-0.01718625099920068,-0.017322834645669194,-0.01911262798634794,-0.014194811551639708
2023-10-02T10:00:00.000000000-04,-0.05068702290076332,-0.08903020667726547,-0.11851851851851847,-0.01420838971583216,-0.02414486921529191,-0.014428412874583851,-0.03241491085899506,-0.011216566005176842,-0.01583113456464369,-0.05356454720616577,-0.016918429003021207,-0.03378995433789944,-0.01943005181347157,-0.03873239436619702,-0.04975124378109441,-0.05504587155963303,-0.04394344669468864,-0.018255578093306246,-0.030812324929972212,-0.027210884353741416,-0.02453987730061369,-0.04320987654320996,-0.03444316877152709,-0.03550295857988173,-0.004576659038901698,-0.005134788189987138,0.0,0.004374453193350947,-0.0007363770250368162,2.220446049250313e-16,-0.0017376194613378804,-0.00911854103343468,0.0,-0.03942181340341644,-0.006787330316741946,0.0009033423667570428,0.0,0.0013755158184318717,0.0019723865877712132,0.05382674516400332,0.03960396039603964,-0.0095367847411445,-0.04492278895648094
2023-10-02T11:00:00.000000000-04,-0.02126288659793807,-0.039689387402933596,-0.04187604690117264,-0.03434065934065933,-0.03814432989690719,-0.039458850056369954,-0.041876046901172526,-0.034934497816593746,-0.03903095558546421,-0.028524857375713086,-0.03142329020332724,-0.035071090047393505,-0.03968253968253965,-0.05128205128205132,-0.05729166666666663,-0.058252427184466105,-0.025989604158336732,-0.023958333333333193,-0.03768115942028971,-0.03656821378340358,-0.04612159329140453,-0.048231511254019366,-0.04042806183115333,0.003058103975535076,0.01379310344827589,0.02454780361757103,0.027210884353741527,0.03135888501742157,0.030235988200590036,0.004830917874395935,0.025261324041811806,-0.009202453987729897,0.005698005698005826,0.006811989100817595,0.011350737797956922,0.01623083859332719,0.018119068162208984,0.023383768913342484,0.024967148488830526,0.028799999999999937,0.0,0.013049450549450725,0.02014742014741988
2023-10-02T12:00:00.000000000-04,-0.026732673267326534,-0.03339350180505396,-0.04385964912280682,-0.046461758398856357,-0.05177993527508096,-0.05529411764705894,-0.06140350877192979,-0.04813805631244317,-0.052039381153305087,-0.03535353535353525,-0.04022988505747127,-0.045454545454545525,-0.05117565698478577,-0.054474708171206476,-0.06629834254143652,-0.061855670103092675,-0.03211198023878148,-0.0321371183717194,-0.03729838709677413,-0.04532163742690065,-0.044052863436123246,-0.04745762711864421,-0.03731343283582078,0.10271903323262865,0.10135135135135154,0.095477386934673,0.08356807511737085,0.08130762782900258,0.08054169636493214,0.09569377990430628,0.07952622673434862,0.095679012345679,0.08450704225352101,0.08198924731182822,0.0803571428571428,0.07685512367491154,0.07504215851602036,0.07018716577540096,0.07024265644955285,0.056998836758433535,0.06299212598425208,0.05747126436781613,0.053339740509370515
2023-10-02T13:00:00.000000000-04,0.020366598778004175,0.025210084033613356,0.029357798165137394,0.03298350824587715,0.03409090909090895,0.03366583541147117,0.039473684210526105,0.03151862464183397,0.034226190476190466,0.02530541012216392,0.02931379080612917,0.03319502074688807,0.03352769679300294,0.03292181069958855,0.035502958579881616,0.0439560439560438,0.022080679405520165,0.02662229617304468,0.03157894736842115,0.029096477794793518,0.02764976958525378,0.04332129963898912,0.027166882276843385,-0.07650273224043724,-0.07346938775510226,-0.0618556701030929,-0.05709342560553621,-0.05434782608695643,-0.05270092226613976,-0.0675381263616559,-0.0524667188723571,-0.06197183098591541,-0.05584415584415581,-0.053349875930520985,-0.053553038105046524,-0.04999999999999993,,-0.04681647940074907,-0.04597014925373133,-0.040629575402635454,-0.04148148148148134,-0.03706070287539931,-0.03421532846715325
2023-10-02T14:00:00.000000000-04,-0.0059880239520957446,-0.005464480874316946,-0.007117437722419795,-0.011627906976744207,-0.00990099009900991,-0.009661835748792535,-0.007246376811594013,-0.010194624652455908,-0.008620689655172487,-0.01063377286261169,-0.011642949547218562,-0.009045226130653283,-0.009887005649717562,-0.007968127490039723,0.0,-0.021052631578947434,-0.007484407484407485,-0.0075634792004322104,-0.007135575942915251,-0.005952380952381042,-0.004484304932735772,-0.0034602076124566894,-0.007556675062972307,0.0471976401179941,0.04395604395604402,0.03658536585365857,0.033913840513290605,0.031147540983606614,0.030555555555555447,0.04195804195804209,0.03135313531353123,0.04491017964071875,0.03292181069958833,0.0327225130890052,0.032644178454842354,0.02842377260981932,0.028806584362139898,0.02614379084967311,0.026250000000000107,0.021341463414634054,0.03245749613601223,0.023872679045092937,0.022673594709494482
2023-10-02T15:00:00.000000000-04,0.07749077490774914,0.11457378551787345,0.1294964028776977,0.13308823529411762,0.16000000000000014,0.1638141809290954,0.1794871794871793,0.14165103189493422,0.16424418604651136,0.1056034482758621,0.12590163934426246,0.14111675126903567,0.14978601997146912,0.17269076305220876,0.16000000000000014,0.15053763440860224,0.09381573411863697,0.10420076377523202,0.12667353244078283,0.13213213213213204,0.13544018058690743,0.13588850174216027,0.12755102040816335,-0.1736694677871149,-0.1663157894736842,-0.14888628370457202,-0.14876760563380276,-0.14512291831879442,-0.1431451612903225,-0.15144766146993327,-0.13658146964856233,-0.13467048710601726,-0.1341301460823373,-0.1333333333333333,-0.12984293193717278,-0.12552301255230125,-0.1223021582733812,-0.1203055378739657,-0.11936662606577353,-0.10663683818046232,-0.1077844311377244,-0.09573091849935322,-0.0886017535763729
2023-10-02T16:00:00.000000000-04,0.0015465511908443474,-0.004882017900732172,0.004761904761904745,0.0045045045045044585,,0.0010405827263268996,0.0046224961479197635,0.004071661237784907,,0.0011627906976743319,-0.0005780346820810633,2.220446049250313e-16,0.00492004920049216,,0.004878048780487809,0.0,0.0015267175572519776,0.0019646365422396617,0.0009074410163341096,0.0079155672823219,-0.0019607843137254832,0.0,0.0033632286995515237,,-0.007633587786259444,-0.011173184357541888,-0.009414225941422605,,-0.009441384736428082,-0.0053050397877982824,0.0046992481203007586,,0.007788161993769638,,-0.0036540803897686658,0.0029097963142579175,-0.00367647058823517,0.0036710719530101965,0.004207573632538653,-0.0033655868742112904,-0.001680672268907668,-0.0035919540229883973,-0.0035732516590096797
2023-10-03T09:00:00.000000000-04,0.040890957446808596,0.05786618444846292,0.06161971830985902,0.07964601769911517,0.09630459126539748,0.08957055214723941,0.11275415896487972,0.0814606741573034,0.09738372093023262,0.05491205491205475,0.06779661016949157,0.08181818181818201,0.08794326241134764,0.10441767068273089,0.09195402298850563,0.09782608695652173,0.050104384133611735,0.045064377682403345,0.07048008171603692,0.07440476190476208,0.07399103139013463,0.07291666666666674,0.07187894073139978,-0.114441416893733,-0.10794297352342164,-0.09392898052691867,-0.0799304952215465,-0.08566978193146413,-0.07957559681697612,-0.09740259740259749,-0.07902973395931157,-0.1005586592178771,-0.084942084942085,-0.08476658476658483,-0.08282208588957063,-0.07667210440456784,-0.07332293291731684,-0.07107231920199497,-0.07091775923718724,-0.06116433308769342,-0.067251461988304,-0.05941845764854625,-0.05442176870748294
2023-10-03T10:00:00.000000000-04,-0.13971050975456267,-0.14948453608247436,-0.1416526138279932,-0.21250000000000002,-0.24616956077630225,-0.23428571428571432,-0.26533996683250427,-0.19171917191719168,-0.23771580345285526,-0.17472572125152364,-0.1866501854140914,-0.19961977186311786,-0.2061170212765956,-0.2052238805970149,-0.18579234972677594,-0.19801980198019797,-0.15363239380706628,-0.16246786632390742,-0.1911487758945387,-0.18344827586206902,-0.21584158415841592,-0.15909090909090917,-0.2600000000000001,0.48923076923076914,0.4323725055432375,0.38661710037174735,0.35720930232558135,0.3330585325638915,0.321378340365682,0.425837320574163,0.340947546531303,0.3582089552238805,0.2309644670050759,0.35066666666666646,0.33776301218161664,0.2564745196324143,0.3204373423044573,0.266102797657775,0.2632233976353453,0.2532289628180042,0.2821316614420062,0.2079272254710851,0.21852731591448915
2023-10-03T11:00:00.000000000-04,-0.013568023469013646,-0.010162601626016454,-0.007889546351084853,-0.026548672566371723,-0.027247956403269713,-0.02552552552552556,-0.03181818181818197,-0.02564102564102544,-0.02447552447552459,-0.020246913580246884,-0.01984732824427482,-0.022673031026252954,-0.02188552188552173,-0.0094786729857822,-0.02684563758389269,-0.024691358024691357,-0.015992474129821077,-0.016009852216748888,-0.0140350877192984,-0.015228426395939021,-0.010152284263959421,-0.007751937984496138,-0.012820512820512775,0.04713114754098324,0.04160246533127876,0.03546099290780136,0.0382513661202184,0.03758471965495991,0.03713527851458864,0.038269550748752046,0.037106918238993813,0.0393873085339167,0.03176229508196737,0.035363457760314354,0.03630363036303619,0.032428855062872186,0.034898477157360386,0.03171355498721251,0.03086722195002456,0.026757934038581288,0.03410475030450666,0.029522275899087402,0.0240403257076387
2023-10-03T12:00:00.000000000-04,0.02712746191007054,0.029743589743589594,0.029821073558647937,0.049090909090909074,0.04895104895104896,0.05230769230769239,0.049180327868852736,0.04685714285714293,0.05017921146953386,0.0392749244712991,0.0428682774746687,0.04390243902439028,0.04123711340206193,0.019138755980861344,0.013605442176870763,0.0,0.031996179560649596,0.03627267041901194,0.03795966785290639,0.03436426116838476,0.03076923076923066,0.0234375,0.03318903318903321,-0.084313725490196,-0.08160237388724045,-0.07375643224699824,-0.07246376811594202,-0.07079119571683523,-0.06406970784213228,-0.07692307692307698,-0.06723198061780722,-0.06947368421052635,-0.06660039761431391,-0.06831119544592024,-0.06682577565632453,-0.06225930680359437,-0.0644567219152854,-0.05858987090367429,-0.05759162303664911,-0.049666868564506195,-0.05300353356890475,-0.05007824726134591,-0.04693414080242253
2023-10-03T13:00:00.000000000-04,-0.041907514450867045,-0.05572139303482604,-0.05791505791505769,-0.07698961937716253,-0.08533333333333337,-0.09064327485380108,-0.09598214285714302,-0.08061002178649224,-0.09215017064846398,-0.057170542635658905,-0.06641791044776124,-0.07584597432905493,-0.0915032679738561,-0.0938967136150235,-0.10738255033557043,-0.10126582278481022,-0.05212177121771233,-0.05612552806276405,-0.06849315068493145,-0.0713101160862355,-0.07462686567164167,-0.07984790874524716,-0.06276150627615051,0.12633832976445403,0.11974110032362462,0.10820895522388052,0.09530583214793764,0.09154929577464754,0.0879604178119846,0.11149825783972145,0.082955281918341,0.10430839002267578,0.09528907922912211,0.08961303462321779,0.08982035928143728,0.08379120879120894,0.0820748522652659,0.07716701902748402,0.0764944275582573,0.06108813235762023,0.07471980074719764,0.06260296540362442,0.060087544767210455
2023-10-03T14:00:00.000000000-04,0.009815024537561223,0.01689545934530101,0.016393442622950838,0.009389671361502483,0.007299270072992803,0.00967741935483879,0.0,0.009489916963226541,0.007518796992481036,0.010282776349614275,0.012019230769230616,0.010126582278481067,0.0053956834532373765,0.0,0.015037593984962516,0.028169014084507005,0.008763388510223846,0.011516314779270509,0.013480392156862697,0.014336917562723928,0.013477088948786964,0.012396694214876103,0.008928571428571397,-0.017110266159695797,-0.023088023088023157,-0.02188552188552173,-0.023346303501945553,-0.023419203747072515,-0.01968702675416456,-0.017187500000000022,-0.017354877318970674,0.0,-0.015625,-0.014953271028037451,-0.014925373134328512,-0.01583280557314759,-0.018181818181818188,-0.015701668302257166,-0.015051740357478693,-0.012893553223388032,-0.005793742757821407,-0.01136950904392764,-0.013118440779610219
2023-10-03T15:00:00.000000000-04,0.02434456928838946,0.025879917184264967,0.024242424242424176,0.03551401869158877,0.030478955007256836,0.036800000000000166,0.01975308641975304,0.034117647058823364,0.04112149532710285,0.025993883792049033,0.031847133757962,0.035175879396984744,0.03398926654740597,0.0362694300518136,0.014814814814814836,0.0,0.02170767004341534,0.017088607594936578,0.02300242130750596,0.038938053097345104,0.02659574468085113,0.03673469387755102,0.028023598820059004,-0.03675048355899413,-0.05449189985272462,-0.044750430292599064,-0.04244031830238715,-0.038323353293412965,-0.032955715756951665,-0.04588607594936722,-0.030469226081657474,-0.030800821355235986,-0.03571428571428581,-0.03228869895536546,-0.031150159744409045,-0.03796653796653793,-0.03637484586929718,-0.02891326021934193,-0.026768642447418833,-0.02828467153284664,-0.0255813953488373,-0.02196652719665282,-0.025757575757575757
2023-10-03T16:00:00.000000000-04,-0.00328227571115991,-0.0020060180541624506,0.00390625,-0.008936550491510431,-0.0055710306406684396,-0.0076687116564415625,0.0,,,-0.001982160555004886,-0.0038343558282207812,-0.004825090470446214,-0.005145797598627655,-0.014778325123152802,-0.007194244604316502,-0.026666666666666727,-0.002812939521800173,0.0018495684340320562,0.0,,-0.002564102564102666,-0.011718749999999889,0.007132667617689048,-0.016393442622950838,-0.009419152276295084,-0.007239819004525083,,-0.0025109855618329346,-0.004836109618484685,-0.016638935108153063,-0.0076142131979695105,-0.012903225806451757,-0.006224066390041583,-0.0069375619425173785,-0.006655574043261114,-0.0046885465505693835,0.0,-0.003619441571871773,-0.004455445544554459,-0.0040688575899843205,-0.0012062726176113037,-0.003232758620689613,0.0007824726134584292
2023-10-04T09:00:00.000000000-04,0.005494505494505475,-0.00808080808080791,0.002004008016031955,0.008189262966333155,0.023088023088023046,0.020733652312599826,0.004889975550122161,0.008064516129032251,0.005524861878453358,0.016524787180771217,0.00932400932400923,0.007398273736128225,0.005291005291005124,0.0,-0.007575757575757569,-0.028169014084507116,0.0066006600660066805,0.0068195908245507475,0.004761904761905189,0.005235602094240788,0.005319148936170137,-0.004081632653061273,0.0014492753623187582,-0.08242950108459868,-0.07224958949096871,-0.055607917059377954,-0.0482014388489207,-0.04657179818887458,-0.0415282392026578,-0.06666666666666665,-0.04661851608667111,-0.07013574660633493,-0.046688382193268096,-0.04370447450572301,-0.04086956521739116,-0.03963838664812247,-0.03530979347101926,-0.03936170212765966,-0.0386965376782078,-0.02498398462524032,-0.053152039555006136,-0.03585217870932145,-0.03138657131505773
2023-10-04T10:00:00.000000000-04,-0.03995641118779514,-0.06732673267326716,-0.03607214428857708,-0.08910891089108897,-0.0942857142857143,-0.19409282700421926,-0.10757946210268932,-0.07638888888888895,-0.09023941068139962,-0.055666003976143075,-0.05987558320373243,-0.06905055487053013,-0.08056042031523647,-0.08376963350785338,-0.08333333333333337,-0.07142857142857129,-0.04382657869934026,-0.045820433436532415,-0.04886769964243143,-0.05739130434782613,-0.05277044854881274,-0.053061224489796,-0.06142857142857139,0.11188811188811187,0.13644524236983835,0.025925925925925908,0.06754772393538899,0.08584842387659264,0.0594170403587444,0.10861423220973787,0.08259986459038604,0.10869565217391308,0.09786276715410569,0.08653846153846168,0.09954751131221706,0.08571428571428563,0.0877914951989025,0.07868852459016429,0.0768025078369905,0.07222586999343394,0.08774193548387088,0.0779738190096757,0.06504065040650397
2023-10-04T11:00:00.000000000-04,0.09597875569044012,0.12992545260915844,0.13958333333333361,0.19880715705765417,0.231012658227848,0.23684210526315796,0.2589531680440773,0.1984924623115576,0.2210953346855984,0.14120126448893577,0.1661129568106312,0.1864181091877497,0.20537428023032622,0.24,0.23140495867768607,0.2153846153846155,0.12037493833251123,0.1346779440468444,0.1582914572864318,0.1697416974169741,0.18207282913165268,0.1818181818181821,0.15902140672782883,-0.20964360587002095,-0.20944881889763778,-0.19299820466786355,-0.18275154004106764,-0.17846153846153845,-0.1702688455455983,-0.19159663865546217,-0.16801998750780744,-0.18043478260869572,-0.17110655737704916,-0.1687929342492639,-0.1643385373870172,-0.15976331360946738,-0.15743073047858946,-0.15096251266464056,-0.14936954413191084,-0.13050122249388751,-0.13997627520759193,-0.12644889357218136,-0.11843107387661844
2023-10-04T12:00:00.000000000-04,-0.012776243093922668,-0.018796992481202923,-0.02007299270072993,-0.019008264462809787,-0.024358974358974494,-0.029577464788732244,-0.030501089324618702,-0.020920502092050097,-0.02487562189054704,-0.015179392824287152,-0.01773049645390068,-0.020111731843575398,-0.019077901430842648,-0.027649769585253225,-0.039735099337748325,-0.025316455696202556,-0.014053579270970395,-0.014899713467048992,-0.017353579175705014,-0.02208201892744488,-0.026004728132387966,-0.021978021978022122,-0.023684210526315752,0.021333333333333426,0.026052104208416527,0.02460850111856816,0.021026072329688894,0.02259036144578297,0.019783024888321732,0.016701461377870652,0.015789473684210353,0.010610079575596787,0.014869888475836257,0.014201183431952868,0.015763546798029493,0.015686274509803866,0.014221556886227615,0.014934289127837452,0.01485714285714268,0.01588983050847448,0.0055172413793103114,0.008454106280193274,0.011713665943601015
2023-10-04T13:00:00.000000000-04,-0.043432574430823045,-0.05475504322766578,-0.0542056074766355,-0.08614864864864857,-0.09366754617414252,-0.09738372093023262,-0.10360360360360354,-0.08565310492505362,-0.09044368600682584,-0.06044985941893166,-0.07028985507246377,-0.08105022831050213,-0.08306188925081448,-0.0861244019138756,-0.08275862068965512,-0.07792207792207795,-0.05307760927743088,-0.05765870704717546,-0.06526548672566368,-0.06612903225806444,-0.06796116504854355,-0.06390977443609025,-0.06342780026990547,0.11688311688311726,0.11890838206627685,0.11111111111111116,0.10344827586206917,0.09992652461425422,0.09612983770287142,0.10633946830265839,0.09372693726937276,0.09399477806788492,0.09610705596107061,0.09534883720930232,0.09390125847047437,0.08936825885978439,0.08990420044215175,0.08396946564885499,0.0824915824915824,0.07222222222222241,0.07270233196159115,0.06997607655502414,0.06549657534246589
